0.13670539986329905, 93764.59203856798
5.3998632946001495, 88464.96884663896
10.047846889952146, 82702.03116441115
15.105946684894048, 77863.8281616281
20.2323991797676, 73025.78301727447
24.94873547505125, 69572.47201564697
30.28024606971976, 64273.006682147374
34.85987696514012, 61281.273728095235
40.39644565960354, 58291.750792054736
44.70266575529733, 55761.28016871913
49.89747095010252, 50692.446000577824
55.09227614490773, 46085.5055968707
60.08202323991799, 40554.304089006975
65.07177033492823, 35023.10258114327
70.12987012987014, 32956.26216496529
74.8462064251538, 27886.32298781814
79.97265892002734, 22355.4371968133
84.62064251537936, 19132.915218973452
90.02050580997948, 14295.501508337433
94.94190020505808, 9918.87655312978
99.8632946001367, 5773.198480139203
