130.1584103040721, 403.72420486427467
134.68165779755395, 194.23768125488422
139.61614699423438, -14.656654301915449
144.9618778941135, -222.95880180615328
148.87073028301657, 862.669945633969
155.03647713907375, -640.4513788934149
159.1501278961697, 13.472278196871656
164.49668127945517, 237.17131506884482
170.25283139912653, -402.53982875892405
174.5712805244154, -180.32126201847873
179.30179383630937, 474.4906771507149
183.61900923648864, 48.7074673268947
190.6105294325687, 274.7752564093483
194.72212398114868, -151.30404744072248
199.2457827163337, -144.78997886212352
204.79836819292169, 295.2057442242677
210.14451033450402, 302.9041889081502
215.69627332768565, 310.898727618336
219.19223904657724, 531.9329182535657
224.74317955635243, 107.92627258752309
229.67849123643933, 331.03312140695203
234.61339167482296, 338.1393780382283
240.57763009631284, 994.7278813652041
244.07277333179803, 783.7608876242793
249.62330259987002, 143.75364977009494
249.2116496549682, -72.83913047045048
254.76382388985303, 151.15600042772616
260.1107885148418, 590.855629487884
264.83842313481324, -266.33657665953996
269.568525205004, 172.47477032170946
274.709046494987, 179.8771209791212
279.84956778496996, 187.27947163676916
283.9619848169563, 193.20135216268403
291.15871462293245, 203.56464308347645
295.0659220450228, 425.19102177136233
299.79396790669756, -216.00059218807684
-0.006168625547954228, 104760.28721120553
4.0959673638585015, 99366.19428703026
9.634570622537726, 92462.16987572276
14.970842963243244, 87285.85410789338
19.483809414145046, 81676.35277958267
24.61528338665766, 76931.7421021031
29.9523782107696, 72187.42751864983
34.67548917200596, 68954.22879843402
39.60380974313844, 65505.32558005646
44.73651744076064, 61408.716679141035
49.66442677018993, 57743.81286857542
53.97053864438286, 51486.01366967426
59.71681896317745, 45662.288313333316
64.22896293067289, 39620.78580064653
69.98017814990585, 36389.06755056221
75.11082963901204, 31212.45568870654
79.82982818321642, 25819.251046610214
84.55006045253036, 21074.04818107801
89.47467984833408, 15681.139633007973
94.40094421095056, 11152.23345369015
99.94324864495859, 6192.214372075127
105.2840446443993, 3391.905118314334
110.21688887426698, 2319.008414005342
113.50600001644969, 1891.7447340500853
120.49669772912334, 1685.8113387563271
123.3749784098106, 1473.9560629365326
